user_address,market_unique_key,chain_id,supply_shares,supply_assets,supply_assets_human,supply_assets_usd,borrow_shares,borrow_assets,borrow_assets_human,borrow_assets_usd,collateral,collateral_human,collateral_usd
0x1597E4B7cF6D2877A1d690b6088668afDb045763,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,0,0,0,,66328085255249083823,306544757979301,306544757.979301,,65840102000000,65840102.0,
0x811e8f6d80F38A2f0f8b606cB743A950638f0aD4,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,0,0,0,,5454512567370946,25208812050,25208.81205,,5136180000,5136.18,
0x530a445CE59467732e5Da4DF9c0a31F1D80Ef16e,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,0,0,0,,11125918332538,51420027,51.420027,,15000000,15.0,
0xcb4a7b790eDB7Fa3e2731Efd7ED85275f92Fc74A,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,0,0,0,,1000000000000,4621643,4.621643,,10000000,10.0,
0x000000000000000000000000000000000000dEaD,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,1000000000,4616,0.004616,,0,0,0,,0,0,
0xBA465FCb8D32B875Aed5ae9e2FB53ea303c2D312,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,562269,2,2e-06,,0,0,0,,0,0,
0xaF8d3FC487261b04256a1CC433856cc808EEb070,0x82e7ab8ccabaac59b5f397507ed031ebf19a9a5b2657c00c93bc2423cd0a890d,98866,66413256869835002183,306570022830266,306570022.830266,,0,0,0,,0,0,
