timestamp,date,datetime,supply_assets,supply_usd,borrow_assets,borrow_usd,collateral_assets,collateral_usd,liquidity_assets,liquidity_usd,utilization
1760104800,2025-10-10,2025-10-10 14:00,3164125110,3163.2324326387106,128922646,128.88627375698152,271379200197025333516,271.2164673379208,3035202464,3034.346158881729,0.040745116428092185
1760108400,2025-10-10,2025-10-10 15:00,3164125114,3163.2001362957017,128922650,128.8849616746233,271379200197025333516,271.25577433329,3035202464,3034.3151746210788,0.04074511764075584
1760112000,2025-10-10,2025-10-10 16:00,3164125119,3163.4024938084626,128922655,128.89321155046525,271379200197025333516,270.78511971269114,3035202464,3034.5092822579977,0.040745119156585415
1760115600,2025-10-10,2025-10-10 17:00,3164125123,3163.508582032498,128922659,128.89753796406657,271379200197025333516,271.44679317068807,3035202464,3034.6110440684315,0.040745120369249065
1760119200,2025-10-10,2025-10-10 18:00,3164125127,3163.8036234217157,128922663,128.9095632976138,271379200197025333516,271.414154605505,3035202464,3034.894060124102,0.04074512158191271
1760122800,2025-10-10,2025-10-10 19:00,3164125131,3163.5096970326476,128922667,128.89759106742827,271379200197025333516,271.4426154601447,3035202464,3034.6121059652196,0.04074512279457636
1760126400,2025-10-10,2025-10-10 20:00,3164125135,3163.5077918715947,128922671,128.89751727767813,271379200197025333516,271.1561138539495,3035202464,3034.610274593917,0.04074512400724
1760130000,2025-10-10,2025-10-10 21:00,3164125139,3163.749718716164,128922675,128.90737845352498,271379200197025333516,271.66980427942354,3035202464,3034.8423402626386,0.04074512521990364
1760133600,2025-10-10,2025-10-10 22:00,3164125144,3163.144679282932,128922680,128.88273084084315,271379200197025333516,271.5020659480388,3035202464,3034.261948442089,0.04074512673573318
1760137200,2025-10-10,2025-10-10 23:00,3164125148,3163.9876712465293,128922684,128.9170824920899,271379200197025333516,271.5388661364407,3035202464,3035.070588754439,0.04074512794839681
1760140800,2025-10-11,2025-10-11 00:00,3164125152,3164.0453650382187,128922688,128.91943706993686,271379200197025333516,271.4872412505504,3035202464,3035.1259279682818,0.04074512916106044
1760144400,2025-10-11,2025-10-11 01:00,3164125156,3163.775358862282,128922692,128.90843947001935,271379200197025333516,271.84196112144906,3035202464,3034.8669193922624,0.04074513037372406
1760148000,2025-10-11,2025-10-11 02:00,3164125160,3163.5413890106165,128922696,128.89891017422124,271379200197025333516,271.09284203562225,3035202464,3034.6424788363947,0.040745131586387685
1760151600,2025-10-11,2025-10-11 03:00,3164125165,3163.5278409774555,128922701,128.89836295319628,271379200197025333516,270.9189073870719,3035202464,3034.6294780242592,0.04074513310221721
1760155200,2025-10-11,2025-10-11 04:00,3164125169,3163.503025563738,128922705,128.8973556821264,271379200197025333516,271.31034118906115,3035202464,3034.6056698816114,0.040745134314880825
1760158800,2025-10-11,2025-10-11 05:00,3164125173,3163.631434001887,128922709,128.90259153760667,271379200197025333516,271.7513926995059,3035202464,3034.7288424642807,0.04074513552754444
1760162400,2025-10-11,2025-10-11 06:00,3164125177,3163.202772281761,128922713,128.88512949362553,271379200197025333516,271.28887620506555,3035202464,3034.317642788136,0.04074513674020805
1760166000,2025-10-11,2025-10-11 07:00,3164125181,3163.4165493237097,128922717,128.89384370459177,271379200197025333516,271.0310844761934,3035202464,3034.522705619118,0.04074513795287166
1760169600,2025-10-11,2025-10-11 08:00,3164125185,3163.5297137082594,128922721,128.89845843934896,271379200197025333516,271.5310677550133,3035202464,3034.6312552689105,0.04074513916553526
1760173200,2025-10-11,2025-10-11 09:00,3164125190,3163.408788815681,128922726,128.89353613296063,271379200197025333516,271.49752460115445,3035202464,3034.51525268272,0.04074514068136476
1760176800,2025-10-11,2025-10-11 10:00,3164125194,3163.2136023478097,128922730,128.8855870687821,271379200197025333516,271.7377258136994,3035202464,3034.328015279027,0.04074514189402836
1760180400,2025-10-11,2025-10-11 11:00,3164125198,3163.2249794803815,128922734,128.88605446759084,271379200197025333516,271.3695318145153,3035202464,3034.3389250127907,0.04074514310669195
1760184000,2025-10-11,2025-10-11 12:00,3164125202,3163.5129251141207,128922738,128.89779068992144,271379200197025333516,271.3279507963463,3035202464,3034.615134424199,0.04074514431935554
1760187600,2025-10-11,2025-10-11 13:00,3164125206,3163.5287346264236,128922742,128.89843868707794,271379200197025333516,272.0598977414405,3035202464,3034.630295939345,0.04074514553201913
1760191200,2025-10-11,2025-10-11 14:00,3164125211,3163.276734526545,128922747,128.8881757013224,271379200197025333516,271.5908862849913,3035202464,3034.3885588252224,0.04074514704784861
1760194800,2025-10-11,2025-10-11 15:00,3164125215,3163.6188401570175,128922751,128.9021186819473,271379200197025333516,271.59530651480725,3035202464,3034.7167214750702,0.04074514826051219
1760198400,2025-10-11,2025-10-11 16:00,3164125219,3163.5265344829336,128922755,128.89836150986483,271379200197025333516,271.94490526382265,3035202464,3034.6281729730686,0.040745149473175764
1760202000,2025-10-11,2025-10-11 17:00,3164125223,3163.508670408453,128922759,128.8976374717517,271379200197025333516,271.45232404983625,3035202464,3034.611032936701,0.04074515068583934
1760205600,2025-10-11,2025-10-11 18:00,3164125227,3163.6708673658754,128922763,128.90425004769105,271379200197025333516,271.46951886849666,3035202464,3034.766617318184,0.04074515189850291
1760209200,2025-10-11,2025-10-11 19:00,3164125231,3163.50770168272,128922767,128.8976056734168,271379200197025333516,271.5406395420884,3035202464,3034.610096009303,0.04074515311116648
1760212800,2025-10-11,2025-10-11 20:00,3164125236,3163.8071776978054,128922772,128.9098126652967,271379200197025333516,270.91014644286133,3035202464,3034.897365032509,0.04074515462699593
1760216400,2025-10-11,2025-10-11 21:00,3164125240,3163.8077678492405,128922776,128.90984054774256,271379200197025333516,271.4677902089743,3035202464,3034.897927301498,0.04074515583965949
1760220000,2025-10-11,2025-10-11 22:00,3164125244,3163.813812130949,128922780,128.9100906595844,271379200197025333516,271.251540213459,3035202464,3034.9037214713644,0.04074515705232305
1760223600,2025-10-11,2025-10-11 23:00,3164125248,3163.759800745804,128922784,128.9078937937903,271379200197025333516,271.4580085212629,3035202464,3034.851906952014,0.040745158264986606
1760227200,2025-10-12,2025-10-12 00:00,3164125252,3163.5172312565355,128922788,128.89801409784184,271379200197025333516,271.22316759333,3035202464,3034.619217158694,0.04074515947765016
1760230800,2025-10-12,2025-10-12 01:00,3164125257,3163.5270299492104,128922793,128.89841814250494,271379200197025333516,271.3865981143118,3035202464,3034.628611806705,0.04074516099347959
1760234400,2025-10-12,2025-10-12 02:00,3164125261,3163.821342600584,128922797,128.91041379551837,271379200197025333516,271.18448293292545,3035202464,3034.9109288050654,0.04074516220614314
1760238000,2025-10-12,2025-10-12 03:00,3164125265,3163.8192019776316,128922801,128.91033041213714,271379200197025333516,271.2188653310106,3035202464,3034.9088715654943,0.040745163418806685
1760241600,2025-10-12,2025-10-12 04:00,3164125269,3163.8129377631126,128922805,128.91007901233348,271379200197025333516,271.4834891657603,3035202464,3034.902858750779,0.040745164631470224
1760245200,2025-10-12,2025-10-12 05:00,3164125273,3163.7918005285346,128922809,128.90922160884568,271379200197025333516,271.38138046385086,3035202464,3034.882578919689,0.040745165844133756
1760248800,2025-10-12,2025-10-12 06:00,3164125277,3163.8136997695756,128922813,128.91011773369524,271379200197025333516,271.23786567051593,3035202464,3034.9035820358804,0.04074516705679729
1760252400,2025-10-12,2025-10-12 07:00,3164125282,3163.812564761663,128922818,128.9100762834084,271379200197025333516,271.30584944491096,3035202464,3034.9024884782543,0.0407451685726267
1760256000,2025-10-12,2025-10-12 08:00,3164125286,3163.8121964471156,128922822,128.91006511300972,271379200197025333516,271.4255149268697,3035202464,3034.902131334106,0.040745169785290226
1760259600,2025-10-12,2025-10-12 09:00,3164125290,3163.81691046137,128922826,128.91026102296624,271379200197025333516,271.432812812466,3035202464,3034.9066494384037,0.04074517099795375
1760263200,2025-10-12,2025-10-12 10:00,3164125294,3163.8131658537054,128922830,128.91011228492746,271379200197025333516,271.37304027632644,3035202464,3034.903053568778,0.04074517221061727
1760266800,2025-10-12,2025-10-12 11:00,3164125298,3163.817159662943,128922834,128.91027885001824,271379200197025333516,271.3197706891824,3035202464,3034.9068808129246,0.04074517342328079
1760270400,2025-10-12,2025-10-12 12:00,3164125302,3163.714522905007,128922838,128.90610073403772,271379200197025333516,271.26684711219906,3035202464,3034.8084221709696,0.0407451746359443
1760274000,2025-10-12,2025-10-12 13:00,3164125307,3163.8179274840036,128922843,128.91031876747527,271379200197025333516,271.1459406596233,3035202464,3034.9076087165286,0.040745176151773685
1760277600,2025-10-12,2025-10-12 14:00,3164125311,3163.8178948762156,128922847,128.9103212755117,271379200197025333516,271.30471999275966,3035202464,3034.907573600704,0.040745177364437196
1760281200,2025-10-12,2025-10-12 15:00,3164125315,3163.509555057352,128922851,128.8977617511762,271379200197025333516,271.27208958956845,3035202464,3034.611793306176,0.0407451785771007
1760284800,2025-10-12,2025-10-12 16:00,3164125319,3163.62992765203,128922855,128.90267019046064,271379200197025333516,271.2828619794702,3035202464,3034.727257461569,0.0407451797897642
1760288400,2025-10-12,2025-10-12 17:00,3164125323,3163.8085226546114,128922859,128.9099509125855,271379200197025333516,271.33652818924355,3035202464,3034.8985717420255,0.040745181002427695
1760292000,2025-10-12,2025-10-12 18:00,3164125328,3163.7695634314355,128922864,128.9083683077203,271379200197025333516,271.3609409107053,3035202464,3034.8611951237153,0.04074518251825707
1760295600,2025-10-12,2025-10-12 19:00,3164125332,3163.8137630756582,128922868,128.91017306693283,271379200197025333516,271.403697696958,3035202464,3034.903590008725,0.04074518373092056
1760299200,2025-10-12,2025-10-12 20:00,3164125336,3163.5097821379836,128922872,128.89779114404942,271379200197025333516,271.2492565641291,3035202464,3034.611990993934,0.04074518494358404
1760302800,2025-10-12,2025-10-12 21:00,3164125340,3163.5021250623226,128922876,128.89748299134897,271379200197025333516,271.3104737422921,3035202464,3034.6046420709736,0.040745186156247525
1760306400,2025-10-12,2025-10-12 22:00,3164125344,3163.8235843651687,128922880,128.91058474713842,271379200197025333516,271.31287758094976,3035202464,3034.91299961803,0.04074518736891101
1760310000,2025-10-12,2025-10-12 23:00,3164125348,3163.63575726839,128922884,128.90293553331276,271379200197025333516,271.3121168625398,3035202464,3034.7328217350773,0.040745188581574485
1760313600,2025-10-13,2025-10-13 00:00,3164125353,3163.8225465470978,128922889,128.9105510935138,271379200197025333516,271.474398549002,3035202464,3034.911995453584,0.04074519009740383
1760317200,2025-10-13,2025-10-13 01:00,3164125357,3163.823868222623,128922893,128.91060878208793,271379200197025333516,271.28314813170874,3035202464,3034.913259440535,0.040745191310067305
1760320800,2025-10-13,2025-10-13 02:00,3164125361,3163.4999761165054,128922897,128.89741557252123,271379200197025333516,271.33082689688104,3035202464,3034.602560543984,0.04074519252273077
1760324400,2025-10-13,2025-10-13 03:00,3164125365,3163.8320704725325,128922901,128.9109506576568,271379200197025333516,271.32174375368646,3035202464,3034.921119814876,0.04074519373539424
1760328000,2025-10-13,2025-10-13 04:00,3164125369,3163.8395415581276,128922905,128.9112589051594,271379200197025333516,271.42312508370276,3035202464,3034.9282826529684,0.0407451949480577
