vault_address,vault_name,chain_id,timestamp,datetime,date,total_assets_usd
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763596800,2025-11-20 00:00,2025-11-20,484028.2254441094
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763593200,2025-11-19 23:00,2025-11-19,483803.6032416927
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763589600,2025-11-19 22:00,2025-11-19,483574.6090788235
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763586000,2025-11-19 21:00,2025-11-19,483306.2976087051
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763582400,2025-11-19 20:00,2025-11-19,483079.5030665032
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763578800,2025-11-19 19:00,2025-11-19,482937.6224924161
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763575200,2025-11-19 18:00,2025-11-19,482670.31393891183
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763571600,2025-11-19 17:00,2025-11-19,482447.1120537376
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763568000,2025-11-19 16:00,2025-11-19,482225.74207204586
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763564400,2025-11-19 15:00,2025-11-19,482007.1052831742
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763560800,2025-11-19 14:00,2025-11-19,481788.9060747213
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763557200,2025-11-19 13:00,2025-11-19,481525.40736565186
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763553600,2025-11-19 12:00,2025-11-19,481202.8568397893
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763550000,2025-11-19 11:00,2025-11-19,481141.5817018637
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763546400,2025-11-19 10:00,2025-11-19,480928.9333374808
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763542800,2025-11-19 09:00,2025-11-19,480766.096767612
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763539200,2025-11-19 08:00,2025-11-19,480556.8471042284
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763535600,2025-11-19 07:00,2025-11-19,480329.4126973088
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763532000,2025-11-19 06:00,2025-11-19,480122.84243573324
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763528400,2025-11-19 05:00,2025-11-19,480005.21218231786
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763524800,2025-11-19 04:00,2025-11-19,479698.7220435911
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763521200,2025-11-19 03:00,2025-11-19,479528.5011943258
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763517600,2025-11-19 02:00,2025-11-19,479225.95022092434
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763514000,2025-11-19 01:00,2025-11-19,479126.42099729186
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763510400,2025-11-19 00:00,2025-11-19,478926.3031135031
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763506800,2025-11-18 23:00,2025-11-18,478682.3610911026
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763503200,2025-11-18 22:00,2025-11-18,478486.7726822852
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763499600,2025-11-18 21:00,2025-11-18,478304.2242934028
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763496000,2025-11-18 20:00,2025-11-18,478135.99771500484
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763492400,2025-11-18 19:00,2025-11-18,477943.44994301937
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763488800,2025-11-18 18:00,2025-11-18,477709.5674774836
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763485200,2025-11-18 17:00,2025-11-18,477518.8299414645
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763481600,2025-11-18 16:00,2025-11-18,477342.6436699718
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763478000,2025-11-18 15:00,2025-11-18,477153.67796550033
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763474400,2025-11-18 14:00,2025-11-18,476990.4646288786
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763470800,2025-11-18 13:00,2025-11-18,476804.4860548646
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763467200,2025-11-18 12:00,2025-11-18,476581.4695661343
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763463600,2025-11-18 11:00,2025-11-18,476397.836441275
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763460000,2025-11-18 10:00,2025-11-18,476240.732405637
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763456400,2025-11-18 09:00,2025-11-18,476059.3842562355
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763452800,2025-11-18 08:00,2025-11-18,475854.7418947652
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763449200,2025-11-18 07:00,2025-11-18,475675.0633681229
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763445600,2025-11-18 06:00,2025-11-18,475446.0858895709
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763442000,2025-11-18 05:00,2025-11-18,475269.9944212904
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763438400,2025-11-18 04:00,2025-11-18,475105.27238409163
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763434800,2025-11-18 03:00,2025-11-18,474931.2738792699
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763431200,2025-11-18 02:00,2025-11-18,474789.8780410474
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763427600,2025-11-18 01:00,2025-11-18,474617.94215294777
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763424000,2025-11-18 00:00,2025-11-18,474403.68779222
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763420400,2025-11-17 23:00,2025-11-17,474206.8978367383
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763416800,2025-11-17 22:00,2025-11-17,474037.4896445642
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763413200,2025-11-17 21:00,2025-11-17,473873.93258040113
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763409600,2025-11-17 20:00,2025-11-17,473706.5504907098
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763406000,2025-11-17 19:00,2025-11-17,473625.2987828261
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763402400,2025-11-17 18:00,2025-11-17,473459.88914015377
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763398800,2025-11-17 17:00,2025-11-17,473238.11100243666
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763395200,2025-11-17 16:00,2025-11-17,473075.24440756853
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763391600,2025-11-17 15:00,2025-11-17,472945.18492771965
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763388000,2025-11-17 14:00,2025-11-17,472783.7186471404
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763384400,2025-11-17 13:00,2025-11-17,472568.4949778004
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763380800,2025-11-17 12:00,2025-11-17,472436.69287143915
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763377200,2025-11-17 11:00,2025-11-17,472343.9703208692
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763373600,2025-11-17 10:00,2025-11-17,472120.7689671205
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763370000,2025-11-17 09:00,2025-11-17,472029.6590758824
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763366400,2025-11-17 08:00,2025-11-17,471868.6005821376
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763362800,2025-11-17 07:00,2025-11-17,471696.6114372246
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763359200,2025-11-17 06:00,2025-11-17,471590.8789966183
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763355600,2025-11-17 05:00,2025-11-17,471371.7062425497
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763352000,2025-11-17 04:00,2025-11-17,471285.9067382507
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763348400,2025-11-17 03:00,2025-11-17,471038.93230486877
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763344800,2025-11-17 02:00,2025-11-17,470984.59833895107
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763341200,2025-11-17 01:00,2025-11-17,470785.4681503264
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763337600,2025-11-17 00:00,2025-11-17,470687.40369775
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763334000,2025-11-16 23:00,2025-11-16,470482.3363458233
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763330400,2025-11-16 22:00,2025-11-16,470392.8002600655
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763326800,2025-11-16 21:00,2025-11-16,470199.1488317495
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763323200,2025-11-16 20:00,2025-11-16,470102.22459069226
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763319600,2025-11-16 19:00,2025-11-16,469911.07674006524
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763316000,2025-11-16 18:00,2025-11-16,469815.61638339027
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763312400,2025-11-16 17:00,2025-11-16,469541.707547884
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763308800,2025-11-16 16:00,2025-11-16,469531.50629349524
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763305200,2025-11-16 15:00,2025-11-16,469391.43632145517
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763301600,2025-11-16 14:00,2025-11-16,469182.77858782455
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763298000,2025-11-16 13:00,2025-11-16,469112.8907021025
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763294400,2025-11-16 12:00,2025-11-16,468928.4806684575
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763290800,2025-11-16 11:00,2025-11-16,468837.2328319434
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763287200,2025-11-16 10:00,2025-11-16,468612.73489762354
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763283600,2025-11-16 09:00,2025-11-16,468565.33797638206
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763280000,2025-11-16 08:00,2025-11-16,468383.6855534184
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763276400,2025-11-16 07:00,2025-11-16,468303.3299887266
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763272800,2025-11-16 06:00,2025-11-16,468118.45857395045
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763269200,2025-11-16 05:00,2025-11-16,468037.9040340806
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763265600,2025-11-16 04:00,2025-11-16,467820.07005837635
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763262000,2025-11-16 03:00,2025-11-16,467775.6546509813
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763258400,2025-11-16 02:00,2025-11-16,467645.2763769964
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763254800,2025-11-16 01:00,2025-11-16,467465.7517894633
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763251200,2025-11-16 00:00,2025-11-16,467388.1461055595
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763247600,2025-11-15 23:00,2025-11-15,467174.9945243846
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763244000,2025-11-15 22:00,2025-11-15,467133.6573017119
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763240400,2025-11-15 21:00,2025-11-15,466917.41892814136
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763236800,2025-11-15 20:00,2025-11-15,466881.78417557635
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763233200,2025-11-15 19:00,2025-11-15,466665.3540034813
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763229600,2025-11-15 18:00,2025-11-15,466633.3239335373
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763226000,2025-11-15 17:00,2025-11-15,1089274.1059784447
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763222400,2025-11-15 16:00,2025-11-15,1089258.7420880536
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763218800,2025-11-15 15:00,2025-11-15,1089031.2564849982
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763215200,2025-11-15 14:00,2025-11-15,1089010.175359779
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763211600,2025-11-15 13:00,2025-11-15,1088887.1812740255
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763208000,2025-11-15 12:00,2025-11-15,1088618.1201582442
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763204400,2025-11-15 11:00,2025-11-15,1088583.413196196
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763200800,2025-11-15 10:00,2025-11-15,1088281.3718434498
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763197200,2025-11-15 09:00,2025-11-15,1088402.835311979
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763193600,2025-11-15 08:00,2025-11-15,1088138.961483991
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763190000,2025-11-15 07:00,2025-11-15,1088057.0767509239
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763186400,2025-11-15 06:00,2025-11-15,1087849.8933210492
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763182800,2025-11-15 05:00,2025-11-15,1087821.3092177396
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763179200,2025-11-15 04:00,2025-11-15,1087685.1967003506
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763175600,2025-11-15 03:00,2025-11-15,1087587.4781936493
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763172000,2025-11-15 02:00,2025-11-15,1087361.0041153117
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763168400,2025-11-15 01:00,2025-11-15,1087357.7541625926
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763164800,2025-11-15 00:00,2025-11-15,1087244.153926226
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763161200,2025-11-14 23:00,2025-11-14,1087015.1920587057
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763157600,2025-11-14 22:00,2025-11-14,1087019.3754531157
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763154000,2025-11-14 21:00,2025-11-14,1095574.361691214
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763150400,2025-11-14 20:00,2025-11-14,1095535.1456948742
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763146800,2025-11-14 19:00,2025-11-14,1095304.201848576
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763143200,2025-11-14 18:00,2025-11-14,1095314.9736238169
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763139600,2025-11-14 17:00,2025-11-14,1095186.8782437437
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763136000,2025-11-14 16:00,2025-11-14,1095096.982312847
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763132400,2025-11-14 15:00,2025-11-14,1094865.6866093967
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763128800,2025-11-14 14:00,2025-11-14,1094880.3417765044
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763125200,2025-11-14 13:00,2025-11-14,1094750.354496048
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763121600,2025-11-14 12:00,2025-11-14,1094665.7322332328
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763118000,2025-11-14 11:00,2025-11-14,1094559.6401041127
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763114400,2025-11-14 10:00,2025-11-14,1094322.244088216
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763110800,2025-11-14 09:00,2025-11-14,1094348.2081883203
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763107200,2025-11-14 08:00,2025-11-14,1094168.986031863
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763103600,2025-11-14 07:00,2025-11-14,1094224.3300338972
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763100000,2025-11-14 06:00,2025-11-14,1093964.7589888312
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763096400,2025-11-14 05:00,2025-11-14,1094019.40123565
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763092800,2025-11-14 04:00,2025-11-14,1093795.821418337
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763089200,2025-11-14 03:00,2025-11-14,1093816.5164977014
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763085600,2025-11-14 02:00,2025-11-14,1093609.712021267
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763082000,2025-11-14 01:00,2025-11-14,1093616.172513096
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763078400,2025-11-14 00:00,2025-11-14,1093304.3936041517
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763074800,2025-11-13 23:00,2025-11-13,1093418.5490283926
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763071200,2025-11-13 22:00,2025-11-13,1093320.102525071
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763067600,2025-11-13 21:00,2025-11-13,1092998.7422944116
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763064000,2025-11-13 20:00,2025-11-13,1093125.887860655
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763060400,2025-11-13 19:00,2025-11-13,1092924.7552072143
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763056800,2025-11-13 18:00,2025-11-13,1092933.7832607666
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763053200,2025-11-13 17:00,2025-11-13,1092663.0418558132
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763049600,2025-11-13 16:00,2025-11-13,1092530.8923639313
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763046000,2025-11-13 15:00,2025-11-13,1092432.9039194556
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763042400,2025-11-13 14:00,2025-11-13,1092385.3072158764
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763038800,2025-11-13 13:00,2025-11-13,1092289.5847240107
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763035200,2025-11-13 12:00,2025-11-13,1092200.1217427491
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763031600,2025-11-13 11:00,2025-11-13,1092105.647202826
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763028000,2025-11-13 10:00,2025-11-13,1092005.0169402617
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763024400,2025-11-13 09:00,2025-11-13,1091857.6651365228
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763020800,2025-11-13 08:00,2025-11-13,1091765.400473983
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763017200,2025-11-13 07:00,2025-11-13,1091776.3003954205
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763013600,2025-11-13 06:00,2025-11-13,1091685.6551076148
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763010000,2025-11-13 05:00,2025-11-13,1091552.115942065
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763006400,2025-11-13 04:00,2025-11-13,1091507.0658651313
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1763002800,2025-11-13 03:00,2025-11-13,1091417.849947001
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762999200,2025-11-13 02:00,2025-11-13,1091328.639971044
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762995600,2025-11-13 01:00,2025-11-13,1091237.8546794583
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762992000,2025-11-13 00:00,2025-11-13,1091149.2237540886
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762988400,2025-11-12 23:00,2025-11-12,1090958.236023896
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762984800,2025-11-12 22:00,2025-11-12,1090870.2973754925
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762981200,2025-11-12 21:00,2025-11-12,1090782.3507502412
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762977600,2025-11-12 20:00,2025-11-12,1090753.1700014845
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762974000,2025-11-12 19:00,2025-11-12,1090658.9673914157
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762970400,2025-11-12 18:00,2025-11-12,1090637.8365104236
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762966800,2025-11-12 17:00,2025-11-12,1090591.7713032302
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762963200,2025-11-12 16:00,2025-11-12,1090371.117668744
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762959600,2025-11-12 15:00,2025-11-12,1090281.5835773817
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762956000,2025-11-12 14:00,2025-11-12,1090145.296375587
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762952400,2025-11-12 13:00,2025-11-12,1090060.8732296298
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762948800,2025-11-12 12:00,2025-11-12,1607160.5695718725
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762945200,2025-11-12 11:00,2025-11-12,1607069.2771201702
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762941600,2025-11-12 10:00,2025-11-12,1607134.9617639165
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762938000,2025-11-12 09:00,2025-11-12,1606995.5929293162
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762934400,2025-11-12 08:00,2025-11-12,1606798.8895767052
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762930800,2025-11-12 07:00,2025-11-12,1606824.0658101733
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762927200,2025-11-12 06:00,2025-11-12,1606736.016135996
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762923600,2025-11-12 05:00,2025-11-12,1606525.6168159088
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762920000,2025-11-12 04:00,2025-11-12,1606438.082500068
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762916400,2025-11-12 03:00,2025-11-12,1606508.464349529
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762912800,2025-11-12 02:00,2025-11-12,1606424.7843946642
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762909200,2025-11-12 01:00,2025-11-12,1606329.366063546
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762905600,2025-11-12 00:00,2025-11-12,1606248.735910583
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762902000,2025-11-11 23:00,2025-11-11,1606038.1861536987
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762898400,2025-11-11 22:00,2025-11-11,1605958.2542546815
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762894800,2025-11-11 21:00,2025-11-11,1605877.3749803938
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762891200,2025-11-11 20:00,2025-11-11,1605798.4180418693
0x55555815a5595991C3A0Ff119B59AEF6C8B55555,Adpend USDC,1,1762887600,2025-11-11 19:00,2025-11-11,1605867.7315685218
